Date,EGP=X
2024-04-24 06:54:04,48.148801
2024-04-25 06:43:05,47.900602
2024-04-26 07:01:05,47.901802
2024-04-27 07:05:05,47.861515
2024-04-29 06:59:04,47.749832
2024-04-30 06:55:03,47.901398
2024-05-01 07:01:04,47.883897
2024-05-02 06:49:04,47.819152
2024-05-03 07:05:04,47.949199
2024-05-04 07:01:05,47.89437
2024-05-05 06:54:03,47.89437
2024-05-06 07:14:04,47.946702
2024-05-07 06:59:04,47.950797
2024-05-08 07:10:04,47.688899
2024-05-09 07:00:04,47.537701
2024-05-10 07:21:04,47.394105
2024-05-11 07:10:04,47.321685
2024-05-12 07:01:04,47.321685
2024-05-13 07:26:03,47.194701
2024-05-14 07:21:05,47.050149
2024-05-15 07:10:04,46.860603
2024-05-16 06:47:04,46.871101
2024-05-18 07:02:04,46.817493
2024-05-19 06:49:04,46.817493
2024-05-20 07:15:05,46.861421
2024-05-21 07:00:05,46.649872
2024-05-22 06:57:05,46.648697
2024-05-23 06:56:04,46.799774
2024-05-24 07:02:04,47.143098
2024-05-25 06:52:03,47.124891
2024-05-26 06:42:03,47.124891
2024-05-27 07:12:04,46.948199
2024-05-28 06:51:04,47.170095
2024-05-29 06:48:03,47.507397
2024-05-30 06:42:04,47.301097
2024-05-31 06:55:04,47.251502
2024-06-01 07:03:05,47.168317
2024-06-02 06:38:04,47.168317
2024-06-03 07:10:05,47.339904
2024-06-04 06:40:04,47.150797
2024-06-05 06:53:05,47.421802
2024-06-06 06:46:04,47.652498
2024-06-07 06:39:03,47.508987
2024-06-08 07:01:04,47.530391
2024-06-09 06:52:04,47.530391
2024-06-10 07:08:03,47.590173
2024-06-11 06:38:04,47.700702
2024-06-12 07:05:06,47.564402
2024-06-13 06:58:08,47.6972
2024-06-14 06:39:04,47.706297
2024-06-15 06:52:03,47.632769
2024-06-16 06:37:04,47.632769
2024-06-17 06:47:04,47.7061
2024-06-18 06:24:04,47.7146
2024-06-19 06:38:03,47.713704
2024-06-20 06:34:04,47.715103
2024-06-21 06:10:05,47.704898
2024-06-22 06:33:03,47.660111
2024-06-23 06:43:03,47.660111
2024-06-24 06:34:03,48.1477
2024-06-25 05:57:15,48.3197
2024-06-26 06:18:16,48.3823
2024-06-27 06:01:06,48.029904
2024-06-28 06:22:04,48.027195
2024-06-29 05:51:15,47.977051
2024-06-30 06:26:11,47.977051
2024-07-01 06:12:04,48.025781
2024-07-02 05:58:03,48.269976
2024-07-04 05:53:03,48.181803
2024-07-05 06:03:16,47.9845
2024-07-06 06:08:04,47.937342
2024-07-07 06:08:06,47.937342
2024-07-08 06:19:04,47.998602
2024-07-09 06:06:04,47.949499
2024-07-10 06:13:04,48.073899
2024-07-11 05:56:16,48.001096
2024-07-12 06:20:16,48.004397
2024-07-13 06:15:03,47.961361
2024-07-14 06:05:04,47.961361
2024-07-15 06:17:04,47.9585
2024-07-16 05:55:04,48.0005
2024-07-17 05:59:03,48.039503
2024-07-18 06:00:18,48.245902
2024-07-19 06:04:04,48.241598
2024-07-21 05:46:15,48.216499
2024-07-22 06:07:16,48.361168
2024-07-23 06:04:15,48.432697
2024-07-24 05:55:04,48.411601
2024-07-25 05:48:03,48.345201
2024-07-26 06:04:04,48.342404
2024-07-27 06:00:17,48.263969
2024-07-28 06:01:05,48.263969
2024-07-29 05:56:03,48.331698
2024-07-30 05:54:04,48.320095
2024-07-31 05:46:16,48.416497
2024-08-01 05:58:04,48.602802
2024-08-02 05:59:16,48.686595
2024-08-03 06:04:43,48.626104
2024-08-04 05:45:04,48.251431
2024-08-05 06:06:16,48.752098
2024-08-06 05:55:04,49.245203
2024-08-07 05:58:04,49.200598
2024-08-08 06:02:04,49.248203
2024-08-09 06:12:16,49.2466
2024-08-10 06:18:04,49.19515
2024-08-11 05:53:16,49.19515
2024-08-12 06:29:05,49.243677
2024-08-13 06:15:04,49.318977
2024-08-14 06:16:04,49.350098
2024-08-15 06:02:04,49.096997
2024-08-16 05:56:05,48.897401
2024-08-17 06:01:05,48.860496
2024-08-18 05:49:04,48.860496
2024-08-19 06:07:04,48.799504
2024-08-20 05:53:04,48.769098
2024-08-21 06:09:04,48.897296
2024-08-22 05:54:04,48.830297
2024-08-23 06:05:16,48.7784
2024-08-24 05:56:04,48.71303
2024-08-25 05:37:17,48.71303
2024-08-26 06:08:15,48.795297
2024-08-27 05:58:04,48.729923
2024-08-28 06:12:16,48.690176
